"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-16","8.28",,,"0.00",,"0.0","0.0","25","32","16",,"  200","   20",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-17","11.63",,,"0.00",,"0.0","0.0","25","42","15",,"  210","  210",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-18","11.18",,,"0.00",,"0.0","0.0","36","57","27",,"  220","  200",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-19","6.71",,,"0.00",,"0.0","0.0","37","44","20",,"   80","   80",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-20","9.84",,,"0.00",,"0.0","0.0","35","54","17",,"  200","  230",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-21","11.18",,,"0.00",,"0.0","0.0","43","65","29",,"  210","  200",,"19.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-22","11.41",,,"0.00",,"0.0","0.0","48","67","36",,"  210","  210",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-23","7.38",,,"0.00",,"0.0","0.0","45","62","37",,"  230","  230",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-24","5.82",,,"0.00",,"0.0","0.0","42","51","33",,"  250","  250",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-25","8.05",,,"0.00",,"0.0","0.0","39","54","23",,"  360","  360",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-26","7.38",,,"0.00",,"0.0","0.0","30","39","17",,"  200","  180",,"15.0","18.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-27","4.70",,,"0.00",,"0.0","0.0","28","35","20",,"  310","   30",,"12.1","14.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-28","19.24",,,"0.18",,"2.8","1.2","26","29","20",,"  350","  350",,"33.1","40.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-29","9.40",,,"0.00",,"0.0","2.0","23","30","3",,"  340","  340",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-30","11.41",,,"0.00",,"0.0","1.2","18","31","3",,"  210","  220",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-12-31","12.08",,,"0.00",,"0.0","1.2","25","44","18",,"  200","  210",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-01","13.42",,,"0.00",,"0.0","0.0","37","50","24",,"  290","  290",,"40.0","53.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-02","7.61",,,"0.00",,"0.0","0.0","37","45","27",,"  330","   80",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-03","11.41",,,"0.00",,"0.0","0.0","33","48","19",,"  280","  280",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-04","13.20",,,"0.00",,"0.0","0.0","42","62","28",,"  330","  320",,"32.0","40.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-05","14.32",,,"0.00",,"0.0","0.0","41","45","23",,"  290","  290",,"30.0","38.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-06","18.12",,,"0.00",,"0.0","0.0","33","43","23",,"  290","  290",,"36.0","47.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-07","11.41",,,"0.00",,"0.0","0.0","43","58","27",,"  270","  270",,"25.9","38.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-08","14.09",,,"0.00",,"0.0","0.0","44","62","28",,"  290","  300",,"23.9","34.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-09","12.53",,,"0.00",,"0.0","0.0","36","43","24",,"  270","  280",,"32.0","42.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-10","10.29",,,"0.00",,"0.0","0.0","30","31","9",,"   30","   20",,"21.0","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-11","7.61",,,"0.00",,"0.0","0.0","19","43","7",,"  360","  310",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-12","7.83",,,"0.00",,"0.0","0.0","33","44","20",,"  280","  290",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-13","10.07",,,"0.00",,"0.0","0.0","28","46","15",,"  300","  300",,"33.1","40.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-14","10.74",,,"0.00",,"0.0","0.0","35","58","19",,"  210","  230",,"23.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-15","15.88",,,"0.00",,"0.0","0.0","31","47","15",,"  100","  100",,"29.1","36.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-16","6.93",,,"0.00",,"0.0","0.0","29","37","18",,"  180","  180",,"23.9","34.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-17","15.21",,,"0.00",,"0.0","0.0","34","55","19",,"  290","  320",,"32.0","45.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-18","8.95",,,"0.00",,"0.0","0.0","29","45","12",,"  150","  170",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-19","6.26",,,"0.00",,"0.0","0.0","29","46","11",,"  170","  170",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-20","8.05",,,"0.00",,"0.0","0.0","33","52","18",,"  100","  120",,"14.1","19.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-21","3.80",,,"0.00",,"0.0","0.0","38","52","30",,"  190","  190",,"12.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-22","8.95",,,"0.00",,"0.0","0.0","41","54","30",,"   20","  360",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-23","9.62",,,"0.00",,"0.0","0.0","35","42","27",,"  350","  360",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-24","7.61",,,"0.00",,"0.0","0.0","36","57","19",,"  170","  170",,"15.0","19.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-25","7.16",,,"0.00",,"0.0","0.0","40","54","30",,"  160","  300",,"14.1","19.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-26","8.95",,,"0.00",,"0.0","0.0","39","53","23",,"  210","  110",,"14.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-27","6.26",,,"0.13",,"0.5","0.0","35","41","24",,"  260","  260",,"13.0","16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-28","7.61",,,"0.00",,"0.0","0.0","32","41","22",,"  160","  110",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-29","6.71",,,"0.00",,"0.0","0.0","32","41","24",,"  150","  140",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-30","12.30",,,"0.01",,"0.4","0.0","31","40","20",,"  360","  360",,"36.9","50.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-01-31","10.29",,,"0.00",,"0.0","0.0","32","53","20",,"  210","  210",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-01","15.43",,,"0.00",,"0.0","0.0",,"67","34",,"  270","  280",,"29.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-02","20.36",,,"0.00",,"0.0","0.0",,"74","29",,"  210","  210",,"32.0","38.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-03","12.75",,,"0.07",,"2.5","0.0",,"30","12",,"   80","   70",,"23.0","28.0","    1",,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-04","5.82",,,"0.05",,"0.3","2.0",,"17","-5",,"  170","   60",,"12.1","12.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-05","7.61",,,"0.00",,"0.0","1.2",,"26","-5",,"  190","  180",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-06","10.51",,,"0.15",,"3.0","1.2",,"37","16",,"   20","   20","0.1","25.9","33.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-07","10.51",,,"0.14",,"2.3","3.1",,"28","19",,"  250","  250",,"16.1","19.0","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-08","7.38",,,"0.00",,"0.0","3.1",,"47","13",,"   30","   20",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-09","10.29",,,"0.09",,"0.9","1.2",,"33","8",,"   10","   20",,"21.0","25.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-10","8.28",,,"0.11",,"1.8","2.0",,"30","8",,"   30","   30",,"21.0","25.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-11","8.28",,,"0.00",,"0.0","3.9",,"32","3",,"  170","  170",,"21.9","27.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-12","11.86",,,"0.19",,"5.0","3.9",,"33","19",,"  360","  350",,"28.0","35.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-13","7.16",,,"0.00",,"0.0","7.1",,"26","8",,"  170","  170",,"16.1","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-14","8.50",,,"0.00",,"0.0","5.1",,"56","7",,"  300","  270",,"25.1","31.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-15","11.86",,,"0.00",,"0.0","3.1",,"37","17",,"   50","   60",,"23.0","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-16","7.61",,,"0.00",,"0.0","2.0",,"48","22",,"  140","  240",,"16.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-17","9.62",,,"0.01",,"0.1","1.2",,"37","21",,"   50","   50",,"25.1","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-18","7.83",,,"0.00",,"0.0","1.2",,"33","16",,"  160","  160",,"17.0","19.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-19","9.17",,,"0.07",,"0.6","0.0",,"21","13",,"   50","   50",,"14.1","18.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-20","6.04",,,"0.00",,"0.0","1.2",,"31","3",,"  210","  200",,"12.1","14.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-21","11.63",,,"0.00",,"0.0","1.2",,"46","16",,"  170","  170",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-22","10.51",,,"0.00",,"0.0","0.0",,"50","29",,"  150","  140",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-23","10.51",,,"0.00",,"0.0","0.0",,"42","29",,"  290","  290",,"21.9","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-24","14.99",,,"0.00",,"0.0","0.0",,"42","28",,"  300","  300",,"31.1","42.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-25","19.01",,,"0.00",,"0.0","0.0",,"30","14",,"  350","  350",,"40.0","53.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-26","8.50",,,"0.00",,"0.0","0.0",,"41","10",,"  280","  280",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-27","9.84",,,"0.00",,"0.0","0.0",,"49","27",,"  300","  300",,"19.9","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-28","7.83",,,"0.00",,"0.0","0.0",,"56","31",,"  170","  290",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-02-29","9.84",,,"0.00",,"0.0","0.0",,"58","32",,"  220","  220",,"18.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-01","10.51",,,"0.03",,"0.3","0.0","40","44","26",,"   10","   20",,"19.9","25.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-02","6.04",,,"0.01",,"0.2","0.0","29","51","17",,"  280","  280",,"18.1","25.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-03","9.84",,,"0.00",,"0.0","0.0","41","60","26",,"  270","  270",,"18.1","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-04","16.11",,,"0.00",,"0.0","0.0","44","65","29",,"  270","  280",,"32.0","45.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-05","10.96",,,"0.00",,"0.0","0.0","41","53","22",,"   50","   50",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-06","7.83",,,"0.00",,"0.0","0.0","45","68","27",,"  230","  240",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-07","12.53",,,"0.00",,"0.0","0.0","52","68","38",,"  200","  200",,"19.9","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-08","14.99",,,"0.30",,"0.0","0.0","56","68","38",,"  350","   20",,"30.0","40.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-09","5.82",,,"0.00",,"0.0","0.0","45","59","37",,"  120","  120",,"18.1","23.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-10","10.96",,,"0.00",,"0.0","0.0","48","63","32",,"  310","  310",,"25.9","34.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-11","11.41",,,"0.00",,"0.0","0.0","49","68","32",,"  260","  200",,"21.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-12","11.63",,,"0.00",,"0.0","0.0","47","53","34",,"   80","   70",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-13","19.24",,,"0.02",,"0.0","0.0","36","40","28",,"  160","  170",,"40.0","52.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-14","7.61",,,"0.00",,"0.0","0.0","34","49","28",,"  100","   90",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-15","6.71",,,"0.00",,"0.0","0.0","40","59","32",,"   40","   40",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-16","13.42",,,"0.00",,"0.0","0.0","45","59","30",,"   60","   50",,"23.9","33.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-17","6.71",,,"0.00",,"0.0","0.0","42","59","33",,"  150","  140",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-18","12.75",,,"0.00",,"0.0","0.0","49","67","32",,"  200","  210",,"28.0","35.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-19","18.57",,,"0.74",,"6.0","0.0","40","41","22",,"  350","  350",,"38.0","49.0","    1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-20","11.41",,,"0.00",,"0.0","5.9","22","30","16",,"  110","  110",,"25.1","30.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-21","8.50",,,"0.00",,"0.0","5.1","27","44","11",,"  190","  190",,"19.9","23.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-22","6.71",,,"0.00",,"0.0","3.1","38","52","31",,"  360","  360",,"16.1","19.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-23","10.51",,,"0.00",,"0.0","1.2","44","58","32",,"  180","  170",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-24","6.26",,,"0.00",,"0.0","0.0","46","63","30",,"  180","  170",,"15.0","18.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-25","7.61",,,"0.00",,"0.0","0.0","51","67","36",,"   20","   20",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-26","8.50",,,"0.00",,"0.0","0.0","42","52","32",,"   70","   70",,"16.1","19.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-27","11.41",,,"0.16",,"1.0","0.0","38","44","29",,"  340","  330",,"21.9","25.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-28","12.08",,,"0.00",,"0.0","1.2","36","51","28",,"  310","  300",,"21.0","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-29","9.62",,,"0.00",,"0.0","0.0","41","55","27",,"  110","  110",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-30","9.40",,,"0.00",,"0.0","0.0","43","58","33",,"  360","   10",,"23.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-03-31","9.17",,,"0.00",,"0.0","0.0","49","67","31",,"  260","  260",,"18.1","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-01","10.29",,,"0.01",,"0.0","0.0","53","69","36",,"   30","   40",,"30.0","38.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-02","12.08",,,"0.05",,"0.8","0.0","35","37","16",,"   10","   10",,"21.0","25.1","    1","    1",,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-03","9.40",,,"0.00",,"0.0","1.2","24","43","15",,"  130","  160",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-04","10.74",,,"0.00",,"0.0","0.0","39","59","24",,"  160","  160",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-05","10.07",,,"0.00",,"0.0","0.0","51","70","34",,"  210","  210",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-06","8.50",,,"0.00",,"0.0","0.0","57","73","40",,"  190","  220",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-07","7.61",,,"0.00",,"0.0","0.0","59","73","41",,"  310","  300",,"18.1","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-08","6.49",,,"0.00",,"0.0","0.0","56","69","35",,"   70","   70",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-09","9.40",,,"0.00",,"0.0","0.0","45","58","31",,"  180","  180",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-10","9.62",,,"0.00",,"0.0","0.0","53","73","37",,"  250","  360",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-11","11.41",,,"0.00",,"0.0","0.0","58","70","34",,"   20","   10",,"36.9","44.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-12","13.42",,,"0.03",,"0.1","0.0","33","34","19",,"   10","   10",,"25.9","36.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-13","9.17",,,"0.08",,"0.9","0.0","20","25","15",,"   60","   30",,"16.1","19.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-14","9.17",,,"0.00",,"0.0","0.0","26","46","11",,"  300","  260",,"18.1","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-15","11.41",,,"0.02",,"0.0","0.0","39","54","22",,"   30","   30",,"29.1","36.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-16","13.20",,,"0.25",,"1.9","0.0","31","32","19",,"   30","   30",,"21.9","28.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-17","7.61",,,"0.00",,"0.0","1.2","28","56","12",,"  210","  210",,"21.0","27.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-18","7.83",,,"0.00",,"0.0","0.0","44","58","33",,"  320","  330",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-19","8.28",,,"0.00",,"0.0","0.0","46","63","34",,"  340","  340",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-20","6.93",,,"0.00",,"0.0","0.0","50","65","32",,"  360","  360",,"15.0","19.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-21","9.84",,,"0.00",,"0.0","0.0","53","69","38",,"  150","  160",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-22","10.74",,,"0.00",,"0.0","0.0","53","67","41",,"  260","  260",,"25.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-23","11.86",,,"0.04",,"0.0","0.0","56","69","40",,"  320","  330",,"23.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-24","12.08",,,"0.06",,"0.0","0.0","50","60","38",,"  320","  320",,"38.0","46.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2020-04-25","6.71",,,"0.00",,"0.0","0.0","48","64","38",,"  180","  190",,"21.0","27.1",,,,,,,,,,,,,,,,,,,,
